,user_id,transaction_id,purchase_time,purchase_type,purchase_amount_dollars
84791,user_5c7dc8b2-1e04-4adb-920c-ea6f3d53a926,ch_18b777cc-b125-4b31-b126-21641ee5a737,1067-11-04 13:44:30+00:00,Subscription Create,89.0
84807,user_7fd00947-dcac-44bc-979e-35482f2b61e6,ch_093b79a0-7bde-47ee-b106-5d62617bd3d1,1067-09-14 13:33:45+00:00,Subscription Update,26.0
84847,user_5a80d1c7-d6d3-4970-8114-79d807d4e075,ch_5aa28717-1a62-4c6e-9ba7-d4704d39081c,1067-10-27 17:40:17+00:00,Subscription Create,39.0
84945,user_34c13849-5f57-4d03-9051-f27338e379a6,ch_7a094c2b-bcf9-4d55-896e-7a610342a038,1067-09-03 20:52:59+00:00,Subscription Create,35.0
84981,user_5b0e853a-fcb6-40bd-9b10-854fd6ee56ca,ch_942803b5-37c9-4789-94ba-d53986c18189,1067-10-19 19:12:43+00:00,Subscription Create,35.0
84994,user_80d6645d-7710-4c82-8a1e-d30380909e8f,ch_50cf04a8-4d96-462a-a407-b874c6a763ef,1067-10-11 15:19:24+00:00,Subscription Create,35.0
85129,user_a06b419e-1186-4e17-a18c-5bdd42aabcc1,ch_efd86699-852b-4e83-b221-4ade61a222b0,1067-11-08 21:50:19+00:00,Subscription Create,39.0
85164,user_b70dcd81-97ec-4ce1-88d9-006a2a19a6a4,ch_0612725b-0684-40b9-bcbf-ee16c8ee6e54,1067-10-31 18:44:28+00:00,Credits package,10.0
85187,user_9c0dc5b6-2a22-4649-a77e-7a3bbb6e4a79,ch_bf1e8399-17e9-4eb4-95cc-ae8a145c571e,1067-11-01 21:13:26+00:00,Subscription Create,35.0
85381,user_fff8f172-26d3-4452-8bae-4a5e92e45e86,ch_cab355f5-02b0-4193-b645-f2620e065079,1067-09-11 15:10:55+00:00,Subscription Update,54.0
85394,user_bb8a4392-500e-4ae3-9b74-d09fa460fddb,ch_6c43d767-675e-4649-b696-6e4c829a31ec,1067-09-27 08:39:01+00:00,Subscription Update,88.92
85506,user_94587f94-e810-4ff6-90d0-05bbb091a722,ch_3c25c5a0-db18-4122-a873-d5f10b5c8e23,1067-10-22 04:59:51+00:00,Subscription Create,89.0
85516,user_f6b6a9cc-1d5e-4ff1-95f9-cd46c08eab42,ch_a2e61809-bb33-4f2f-8b60-337e6fdcf993,1067-11-01 18:08:19+00:00,Subscription Create,89.0
85536,user_7065d26f-7e7a-4d87-ba68-b542c06b4f2a,ch_3c11ba13-9c70-4896-ae13-780732e3710a,1067-11-05 15:33:24+00:00,Credits package,20.0
85671,user_98978e16-2cb3-4181-99b6-74b73734e153,ch_3780d372-e577-49a2-aece-4510ab95ac89,1067-09-20 14:27:10+00:00,Credits package,34.0
85723,user_2d0d9825-619d-4078-85f2-90d7743e9d4c,ch_7b0c6e49-e0bc-4714-a5b6-144c5956b570,1067-10-16 22:05:10+00:00,Subscription Create,35.0
85730,user_3b7e112c-ab4f-4b5a-bf43-fa7c46e953e6,ch_7451051b-dd61-4e47-934a-2c2103babc04,1067-09-13 08:00:23+00:00,Subscription Create,35.0
85782,user_58de5bb5-74b6-4acb-88e1-a1bd93381d9c,ch_4f516ff4-0adc-4cb7-bb5e-81ae3ac32801,1067-11-07 12:25:10+00:00,Subscription Create,35.0
85796,user_2f9032a2-c2ab-4f5a-a43f-16bea8927c06,ch_3de06f00-2623-4e57-9207-eb3f9dc22296,1067-10-28 18:02:46+00:00,Subscription Create,29.0
85968,user_150794be-265b-4faa-999b-d699e00105ab,ch_f3a80887-e4f7-4931-be10-4771b28d918d,1067-09-09 15:43:46+00:00,Subscription Update,20.0
85981,user_d13f474b-f14c-4c40-9e28-e2a7fbcef999,ch_9eb38f30-e5ad-41f2-bb20-c19a754292b2,1067-09-11 20:06:22+00:00,Subscription Create,35.0
86045,user_a384defb-6bb2-44f9-866f-53c3b8dcd7ed,ch_4ba2c319-9c96-43c7-9cab-a533e2ec245f,1067-10-09 19:01:50+00:00,Subscription Create,9.0
86079,user_d1b2b594-9dec-4548-babc-b07bbd4b3cea,ch_f1528fa7-533e-4e91-ab38-87de9e8cbebf,1067-11-03 16:13:19+00:00,Subscription Create,9.0
86087,user_c65de791-c5cc-4e34-b6c8-415c85539e77,ch_ae5dcd54-8df5-4f0f-afdd-a72e0c6521aa,1067-11-07 00:16:24+00:00,Subscription Create,9.0
86103,user_bce1b489-475b-4d4e-b6e4-f5937f62bcf7,ch_6262d74f-b7aa-482d-a213-4bba172ce617,1067-09-11 08:13:47+00:00,Credits package,20.0
86128,user_33e34826-2cfc-4287-834f-95dc05bc3520,ch_ac8b3a2e-b9a5-42c7-984a-c2d6505c9d0d,1067-10-04 09:51:09+00:00,Subscription Create,29.0
86137,user_e7d2053b-0e7e-45a8-a4dc-66d2ba77d8b4,ch_643cfd19-f3a7-484e-a1b7-7a1e4f6c40ae,1067-10-20 20:29:06+00:00,Subscription Create,29.0
86138,user_c8fe5a50-e1c7-4cd3-9eb4-00d7c63e8eed,ch_f8eefeef-ab41-4b75-8f68-7d342fe595ba,1067-10-22 09:13:18+00:00,Subscription Create,29.0
86139,user_63e457da-ff79-4855-86d9-1e2d5e910b03,ch_fa7ae6cc-cc35-4f13-829e-506a7619b8aa,1067-10-25 02:56:31+00:00,Subscription Create,29.0
86235,user_7e8dab75-8a28-4365-8797-ed7ba431acc1,ch_4b9654ae-a9b0-4cfe-84fb-4a8037bca4af,1067-10-31 20:31:22+00:00,Subscription Create,35.0
86252,user_51ee084e-02c4-430a-bee2-4fbaa95cd165,ch_281f1617-446e-42d3-90d2-d25c53436439,1067-11-02 13:32:33+00:00,Subscription Create,35.0
86322,user_63081fb1-292c-4ca9-9fc3-4575fe44f275,ch_ad4f0574-a6de-414c-b6d5-1c7c044c5841,1067-10-17 13:53:23+00:00,Subscription Create,89.0
86352,user_7d59cdd7-7c35-4145-a7c4-f41cb83427b1,ch_b52f7279-4306-4ce2-9392-b9b6e954643b,1067-10-23 13:57:50+00:00,Subscription Create,9.0
86470,user_d176cbc1-98c2-44f1-891f-af5ab6d063ac,ch_fb282c08-2217-464a-b1ef-721a46936eff,1067-09-04 05:09:51+00:00,Subscription Update,20.0
86565,user_44cc1c28-0dea-402b-8abc-1cc6d5edc4ae,ch_f0d107a7-ee3b-4bbb-997b-8f0ae66a226b,1067-10-14 07:37:44+00:00,Subscription Create,35.0
86790,user_5c304738-df5e-473c-9380-541019c62b2b,ch_8c7bc6cf-448d-46b4-96ec-1c45a5ed665f,1067-11-02 20:34:40+00:00,Subscription Update,6.0
86819,user_10e9993a-391c-42c3-a5c3-914ecc4d6158,ch_ed4b0560-6945-4e35-aa3c-3c1a0e2ce35e,1067-10-14 17:02:17+00:00,Subscription Create,9.0
86956,user_14267a0f-d976-419d-aaf7-8f7dfd73ee8e,ch_8179103e-a930-4e9d-8bab-029359100d44,1067-10-26 18:47:16+00:00,Subscription Create,35.0
86961,user_9f323681-459b-43c9-aae8-62a1134e4e77,ch_f7e2cc3f-5a7d-4d61-95d1-7893b18e0243,1067-11-01 15:03:46+00:00,Subscription Create,35.0
87127,user_b590e090-32f4-4a76-a5c8-f8aeaf2e14cd,ch_def8ea1c-1375-4bd6-b9b0-b52d4db209d9,1067-11-13 09:28:56+00:00,Credits package,40.0
87134,user_ee518bd8-1f7d-4677-b897-5e4190936740,ch_71d8a133-edd0-4dde-b550-e6d22148c7c5,1067-09-17 10:15:16+00:00,Subscription Create,89.0
87210,user_787bf620-4f28-4bdc-805c-1efcf28e54da,ch_ee04a793-177c-4629-a488-4c78d0a4e6d1,1067-10-13 04:28:34+00:00,Subscription Create,9.0
87353,user_8b0b073c-e2c7-4d04-a5ea-cc66796b445c,ch_eb0746df-57b9-41f5-ad5c-a7aa61c35d5e,1067-10-21 06:43:45+00:00,Subscription Create,9.0
87355,user_cdfbed6f-8f73-4920-b38d-3970ec881bdc,ch_b2ba9a0b-d7a1-4859-a320-b884b8e9db12,1067-10-31 04:38:49+00:00,Subscription Create,9.0
87356,user_3e88c367-fce3-4174-acab-50ddf947b0f4,ch_4e9e63a3-0764-4f98-ad77-d6006594de3e,1067-10-28 18:37:31+00:00,Subscription Create,9.0
87368,user_cec8c5e5-10d9-496f-9a36-3121be625cf3,ch_eee70324-2571-4f9a-afc8-cd10a1b9927c,1067-11-07 15:15:48+00:00,Subscription Create,9.0
87383,user_51691007-9cac-4c50-80b0-a2225e877130,ch_df3aa0b1-94bb-4592-9fb7-dd7b1fe4598a,1067-10-31 14:57:36+00:00,Subscription Create,29.0
87425,user_8dbfe457-bc11-4d44-8048-4e0ea86a4f45,ch_d40c811a-5473-408a-b537-1fb9dc8c8105,1067-11-06 19:37:10+00:00,Subscription Create,35.0
87459,user_5389d980-cb0e-4098-8299-ae212cdca3d6,ch_d3920c55-5a11-4e75-a47b-ed127d8853c9,1067-11-02 11:43:36+00:00,Subscription Create,9.0
87631,user_4f45dc02-5f5d-4c04-9059-45c13ab312e7,ch_b0415ed9-aa74-450d-a401-2ab93d7f7b55,1067-09-01 17:59:50+00:00,Subscription Create,35.0
87681,user_acbcce7e-842f-4ff6-9379-c39289411756,ch_2aeb0b26-3098-4a0b-a54a-7685ed75ef1b,1067-10-13 08:53:16+00:00,Upsell,39.0
87759,user_fa8134f5-2d31-45a1-90e5-d33461069fc2,ch_f5c5ec3c-04df-481d-bb48-d821e2cc6354,1067-11-08 17:34:02+00:00,Subscription Create,9.0
87843,user_3153878e-56e2-48b0-b6c7-fd701fada8f0,ch_20a23259-1f22-4ec5-9a51-178fbacc8b1f,1067-10-25 02:54:46+00:00,Subscription Create,89.0
87848,user_df3c045a-4645-4dbe-abdd-de2ac8e35580,ch_790b799c-3e31-4212-a43b-b26d078609e0,1067-11-03 05:30:57+00:00,Subscription Create,89.0
87864,user_b70dcd81-97ec-4ce1-88d9-006a2a19a6a4,ch_55d443cd-e42c-491f-80ca-2b4407f3841b,1067-11-05 17:18:35+00:00,Credits package,10.0
87926,user_44656eda-b46e-47ae-9acd-545f3d3a45c6,ch_01b9d8f0-2647-4093-b068-f0fac3be5978,1067-08-26 15:20:13+00:00,Subscription Create,9.0
87928,user_a5cf86c7-bb62-4d2d-8897-50282990b0f7,ch_a226a709-627b-4808-860e-0c232130a9bd,1067-10-03 18:44:40+00:00,Subscription Create,9.0
88004,user_054e347f-5691-4fa0-a032-96e1eab139cf,ch_986f7102-15f0-4bb6-85a4-da8d9e1d641d,1067-10-28 00:14:25+00:00,Subscription Create,29.0
88077,user_ead6ebd5-35b1-4738-8ba2-42358e7543b3,ch_b7431e6d-4c92-4bba-ada8-13d75cbebbe2,1067-10-16 18:06:06+00:00,Subscription Create,35.0
88079,user_a0b11aa6-b055-4d99-b48a-1e527b4d47f0,ch_117e5f00-33f8-41b0-8a4e-12c7b7fff862,1067-10-22 19:00:16+00:00,Subscription Create,35.0
88109,user_65b26640-9ed1-4938-99c0-7727595ac3f4,ch_cf11cada-6c01-48ea-8fe9-3b8193fc65da,1067-10-31 18:21:22+00:00,Subscription Create,35.0
88152,user_f6316a34-94dd-4994-933e-b9d3363fc6e0,ch_91b688e1-9cce-4944-8d67-0dfa741a003a,1067-10-18 12:37:58+00:00,Subscription Update,87.15
88304,user_d04e5761-8e47-4232-b270-d76fff7ab376,ch_3a435f76-aa7c-4429-b969-9c08c7135ded,1067-10-26 17:02:34+00:00,Subscription Create,35.0
88365,user_737aca0c-df05-4a2f-8254-de3bf2d140b3,ch_0ab161b5-a49d-4d86-b2a4-76d7495cb488,1067-10-18 19:00:52+00:00,Subscription Create,9.0
88366,user_8b8b2f90-1667-42cc-999c-aef63852b9e9,ch_9340b965-247d-4278-bf46-7ce02ad2072a,1067-10-13 15:39:17+00:00,Subscription Create,9.0
88434,user_56e805af-8ef8-4ab5-8e1d-45f967469393,ch_b008cea4-1246-4000-8cf4-621522922785,1067-08-30 15:34:49+00:00,Subscription Create,35.0
88453,user_87c558b2-b191-45f9-bb54-beb80dfc8b00,ch_68ea6e09-8108-4619-be2b-1856a28894b3,1067-10-20 20:22:58+00:00,Subscription Create,35.0
88462,user_11efe70d-3576-4eb7-92ec-30c77527f7ea,ch_811fbc6f-95fb-4b15-953e-6c4c9264b894,1067-10-16 19:29:17+00:00,Subscription Create,35.0
88485,user_b81f63ed-1ab2-4ad2-aa99-d9ecbe8b9cdc,ch_afd7416c-a304-4998-a675-f104b72fe7e1,1067-10-11 19:12:20+00:00,Subscription Create,39.0
88608,user_54de3e38-5029-4e60-840f-942d35689d3f,ch_dc66a656-1eda-4f82-9247-cf76a532a58d,1067-11-09 12:04:54+00:00,Subscription Create,35.0
88706,user_bbe75fb1-e3cc-4950-a00a-6f150f730c94,ch_cbfb4287-d4ab-437c-a697-cc65357a1cca,1067-09-23 20:57:45+00:00,Subscription Create,9.0
88741,user_af80e6a1-4c61-401e-8804-4efac0a9aae6,ch_7f6d0f70-945d-4b1c-a0a4-15bb9e7f55a8,1067-10-14 07:00:35+00:00,Subscription Create,9.0
88761,user_754b4f6f-3b9a-4211-8db3-48f1b9ad68a8,ch_6d0aec26-5a90-42ab-b5c8-28ea7466f8a9,1067-10-16 20:56:28+00:00,Subscription Update,20.0
88801,user_8c057ea8-71d7-48e9-af89-96cf96e4cb1b,ch_a2e1e6d0-a369-4860-a7e8-f431379ab72c,1067-09-09 16:21:47+00:00,Subscription Create,35.0
88804,user_cb9594f4-0f34-4547-b931-a8a67b888132,ch_dea567aa-a8cd-40bf-987d-e6834bdb3fea,1067-09-05 18:25:13+00:00,Subscription Create,35.0
88818,user_d9f1bdf8-bdb1-419d-ab87-965424f4524d,ch_fa230af1-d75f-4710-bc95-ebec80a368f9,1067-09-06 17:39:00+00:00,Subscription Create,35.0
88860,user_3c695283-dc27-4c8e-b1b4-9f679d1fae7d,ch_3ebaf554-6b81-484e-8a1f-e78a5c02ffec,1067-10-10 10:29:40+00:00,Subscription Create,35.0
88992,user_f0acc59a-8a6e-4d49-8fdf-fcab80932f26,ch_91b32edc-b249-46d3-bb63-dbc161d915d1,1067-11-07 16:08:24+00:00,Subscription Create,35.0
89004,user_3fb09af8-b2a8-4761-8d3b-5e7dfe142c16,ch_d6886df8-06a7-4615-9e6d-60c9bd2d7f7f,1067-11-07 20:34:42+00:00,Subscription Create,39.0
89079,user_21cfa6d8-bd08-42ff-bac4-01bb147d0293,ch_9fd51808-f118-4812-aa58-ed7e320b6a2e,1067-11-01 14:42:12+00:00,Subscription Create,89.0
89175,user_6ff68835-0321-4e15-98e9-ed2b7f96bc61,ch_df4bd1b5-bed9-4cfd-9229-3193765f6910,1067-10-14 07:40:39+00:00,Subscription Create,29.0
89180,user_0e601d3d-ff91-4892-9fab-202ba03fed4f,ch_5261a211-c488-4fb8-b893-7cad97069b71,1067-10-21 14:53:53+00:00,Subscription Create,29.0
89188,user_e73739cf-ea3a-4d2e-9e10-d395f4facda9,ch_5a4cea21-6d7c-4322-94ab-77007985b126,1067-09-21 10:50:19+00:00,Subscription Create,35.0
89233,user_df8db0d4-82c2-49c8-9b27-aba480e501ad,ch_6ee5e787-cfc6-48f9-a930-70d32d0e6d47,1067-10-14 10:20:33+00:00,Subscription Create,35.0
89333,user_e746e5f4-2ad7-4d4b-bba1-dee5dd8959d5,ch_663fcaac-8f33-40f6-a284-29b09da34191,1067-11-07 14:14:02+00:00,Subscription Create,9.0
89382,user_e404d0a6-c72a-4bd6-93b0-fcabd6c5b36b,ch_6c1456f4-7ea0-4041-bce7-e32083adf702,1067-10-26 20:38:43+00:00,Subscription Create,35.0
89436,user_85d2094f-7eaa-489e-92de-cc404ef4668e,ch_d3f01c31-264f-4bed-a99b-243f55547861,1067-11-05 16:17:23+00:00,Subscription Create,89.0
89601,user_67ebcf20-a0b9-4b41-81e6-c6c03626d926,ch_72e00318-fe49-464a-85f3-fe5622a2a7ff,1067-09-05 18:59:46+00:00,Subscription Create,35.0
89638,user_fd6664d2-76af-4fe7-8588-eb750f018a37,ch_ff2630ca-6614-4ebe-a7de-c94484e5c58d,1067-10-16 21:47:05+00:00,Subscription Create,35.0
89676,user_c87ec512-ade3-4710-9cbf-f44903a4b8aa,ch_dd230b24-bcd6-498f-970b-bad7ca8b9e3a,1067-10-15 18:54:38+00:00,Credits package,80.0
89700,user_131ef433-755b-40ab-9d24-db6f4b4f833c,ch_90da7106-ad08-48ac-bd0a-45a033d192c8,1067-10-28 04:26:08+00:00,Subscription Create,9.0
89713,user_9f822e40-8eef-485e-9826-afbc62329410,ch_702ab8f5-6cce-43b4-a34a-319ce8fb4b47,1067-10-31 21:42:04+00:00,Subscription Create,9.0
89804,user_c7f798a8-bccc-4289-b4ce-61ca150fb5d5,ch_e7f58458-5d0b-45a0-8a0a-752e11c7329e,1067-10-27 07:02:18+00:00,Subscription Create,89.0
89926,user_bce1b489-475b-4d4e-b6e4-f5937f62bcf7,ch_fd311c93-3bab-48c0-88bc-c09f4befac4e,1067-09-11 01:15:15+00:00,Credits package,10.0
89946,user_bb8a4392-500e-4ae3-9b74-d09fa460fddb,ch_dd15733b-0f1e-4c6d-b613-2c78990ce103,1067-09-26 12:47:52+00:00,Subscription Create,29.0
90028,user_aa96f59c-987b-4332-997c-ac415effe651,ch_4027f012-8b4d-457c-8ec9-854bbe849fbb,1067-10-14 10:11:29+00:00,Subscription Create,35.0
90092,user_c278ccf8-947b-402b-8679-ad3006132dcc,ch_c15e22bd-3223-4fae-995d-c4fdbc28b811,1067-10-25 09:17:00+00:00,Subscription Create,9.0
90149,user_9a0fd68a-6070-4b22-b4d5-1b1af0948434,ch_83f7998b-fdc4-4367-9509-2357e3641375,1067-10-25 11:22:59+00:00,Subscription Create,35.0
90168,user_a2b43739-c9f9-4235-be9d-efd7d81d9405,ch_c5e2bd71-88f9-40aa-9222-402dac403d6e,1067-11-07 08:35:34+00:00,Subscription Create,35.0
90336,user_12f8e4e1-e305-4761-ae2f-2f4a8234c433,ch_b96dabba-c0c9-483b-93ff-96fbe58193c1,1067-11-03 19:17:17+00:00,Subscription Create,29.0
90514,user_7f4be949-9c23-4bff-a2a4-a07d558865e0,ch_55aeb11f-4bd9-4a05-a065-bb4df2c41a0c,1067-10-11 16:25:25+00:00,Subscription Create,89.0
90530,user_7f8a59ba-b34f-4111-aaec-152a1c0332b4,ch_4fee7d04-bdbc-47c6-acf9-66cdc26d2069,1067-10-10 14:35:16+00:00,Subscription Create,150.0
90634,user_5b9bfd1b-414d-4e3c-9bcf-92a539da860a,ch_bcfb241d-5cac-457f-aa6e-53ef26bccd63,1067-10-27 09:54:17+00:00,Subscription Create,35.0
90662,user_211a5cae-40d2-4d94-9985-123ee6042275,ch_1f7d9f25-974e-471d-9eec-9ef3893a7e87,1067-09-10 14:50:50+00:00,Subscription Create,9.0
90782,user_cab9bf4e-6c1e-499c-a0c4-575a892c1c4e,ch_122654bf-c67b-465a-8d0d-22d2c07d1e4c,1067-10-16 17:10:27+00:00,Subscription Create,35.0
90945,user_4eaa537c-d87f-428a-9634-c09b1ee46349,ch_813d20b5-8ae8-405e-a329-441d5bab2ea3,1067-10-15 13:23:41+00:00,Subscription Create,35.0
91098,user_686cf2a2-10ad-4aa6-a8d3-78e783d2fcbf,ch_5dfd473b-1126-44df-974f-a49ec494a678,1067-08-27 18:19:41+00:00,Subscription Create,35.0
91189,user_4d6a2013-8b4d-423b-97d0-7fd045e683e9,ch_b35d3fb8-8ada-4599-8367-c9e267197a15,1067-10-24 21:59:24+00:00,Subscription Create,9.0
91266,user_6aa055d8-5d41-4ecb-8693-b8a7078d2556,ch_122fa187-e929-40ea-a507-b827f9c7ea8e,1067-11-03 03:15:03+00:00,Subscription Create,35.0
91300,user_1f2b75aa-2608-456d-bf4e-17ff1366020d,ch_4f4fed50-02df-49ce-b78d-eefff2eb1e37,1067-11-07 13:32:02+00:00,Subscription Create,39.0
91510,user_7957102c-912b-4865-bcd2-7ca7eed9a2b7,ch_e1b5f5a2-133a-434b-91d2-17a9625d016f,1067-09-24 22:32:58+00:00,Subscription Create,35.0
91523,user_eca97569-7b60-4ffd-91e7-2db9675de617,ch_fdd31df0-5e6f-4a61-814f-cba77927c667,1067-10-14 19:04:30+00:00,Subscription Create,35.0
91548,user_6bf0d644-98f2-4a27-bd6b-c244520edbcd,ch_ffc7d02e-5f67-4674-9de4-c754e9c1fd5a,1067-10-15 16:29:52+00:00,Upsell,39.0
91575,user_56e80e71-53c4-49b8-a018-45ce36cdfee5,ch_039c8117-05c9-4c4c-a3b5-016fef2d4407,1067-09-19 14:49:19+00:00,Subscription Create,89.0
91583,user_982c18a3-9c57-4898-81c3-8a4bd33045e9,ch_ec77c70c-2760-40ba-9604-92d10c9b368b,1067-10-11 18:29:22+00:00,Subscription Create,89.0
91634,user_4c39f272-1db2-4068-a138-c87c53e85d86,ch_48fc8c6c-11fc-4265-9855-bd0ddaa2e80f,1067-10-23 11:57:10+00:00,Subscription Create,35.0
91635,user_59a938eb-ed76-468d-ba66-e35ad4aa0c66,ch_342c0853-51ad-4077-bc05-2e83ed6258ec,1067-10-23 11:53:26+00:00,Subscription Create,35.0
91651,user_568fd147-5735-420c-b427-92dd75368ab7,ch_e8dfd19d-5976-42d3-bba4-47109ae45e75,1067-10-31 09:43:26+00:00,Subscription Create,35.0
91694,user_d04c3652-e60f-450c-a9a1-9516d54d9abf,ch_6867b9d0-7feb-4acc-9a02-093ae968556d,1067-11-07 19:45:54+00:00,Subscription Create,39.0
91802,user_d611cd7d-def4-470b-8ac1-8392caf0413b,ch_5f8248ba-e485-4ec9-bfc5-fef18365d1bb,1067-10-03 15:25:17+00:00,Subscription Create,35.0
91890,user_e51d4c1a-a83b-4fa4-93f1-a8ae354e05ee,ch_2ef0c760-3c3e-4aa4-83c2-6138d175c85c,1067-09-14 17:39:54+00:00,Subscription Create,9.0
92084,user_0ac3cf32-a04f-4966-a0b0-5a281ec674a1,ch_71a20c53-2d5c-4946-83a5-5d271f7a255b,1067-10-15 17:33:36+00:00,Upsell,39.0
92118,user_5c304738-df5e-473c-9380-541019c62b2b,ch_fa4b4d76-7331-4a1f-8717-177d092aef38,1067-10-29 14:53:07+00:00,Credits package,5.0
92223,user_05f1d58e-f9a5-45ac-b856-ac18424d1582,ch_85070e5c-d5c5-4de0-ba4f-a9298571e8b4,1067-09-05 15:53:04+00:00,Subscription Create,35.0
92316,user_a5cf86c7-bb62-4d2d-8897-50282990b0f7,ch_c6af4c99-06f3-494a-bc67-ea26da613cdd,1067-10-04 15:50:00+00:00,Subscription Update,141.0
92321,user_f8aa0f0a-ecb0-42f0-a4b6-22d82b64ea2e,ch_bd0c7373-3b6b-46f2-b821-2fc7867c1f4b,1067-10-28 08:28:53+00:00,Subscription Create,9.0
92327,user_b6f51966-95cb-47ac-b95e-fd3a519da67d,ch_5fd4365f-564c-44c3-a270-74a217905ef5,1067-10-29 11:38:04+00:00,Subscription Create,9.0
92345,user_6a10e30e-7b57-4065-8149-d7fc42afb777,ch_b9465fde-7237-4afb-933e-a375936e0f12,1067-11-05 19:36:13+00:00,Subscription Create,29.0
92350,user_a7a04a24-346c-4847-9743-b64bf6c6c5ed,ch_ca236d95-8989-4802-800d-ebb4362cc139,1067-10-23 08:29:40+00:00,Subscription Create,35.0
92402,user_5868a8ff-80f6-4bfa-8045-df3c037f2925,ch_d7261970-b2a1-420d-8cf3-be43e42493f1,1067-11-06 08:42:19+00:00,Subscription Create,35.0
92715,user_d4c65b62-3507-4e24-bb12-6a975711096f,ch_29a65c0a-ea9e-474f-b68b-ca5792f96263,1067-10-04 14:49:50+00:00,Subscription Create,39.0
92781,user_4be3a59a-274d-4e90-ad47-07cdf87b66b4,ch_70c7cd8f-f553-4b7e-b0ca-c339e92ecdb0,1067-10-19 03:18:37+00:00,Credits package,10.0
92794,user_a2f5a613-7b85-41e5-b03d-12a1ba3598d8,ch_e86efadc-d08d-4cc6-90e5-4d08bedd7023,1067-11-08 09:20:14+00:00,Subscription Update,20.0
92839,user_c04a59ac-ca21-4153-91cc-e61f4b52c794,ch_99a4e2a4-7e3c-4b4b-a874-1548dfd57ac4,1067-10-26 06:47:55+00:00,Subscription Create,35.0
92846,user_49267d30-b970-41e1-b6b5-cd7aee682dbe,ch_22fa2587-9162-43bb-ad1b-ae7a1ae2bc04,1067-11-07 14:23:49+00:00,Subscription Create,39.0
92962,user_f271a23a-38d4-4e55-b11d-12eaf59b5715,ch_910db595-ec2c-464c-9fab-da618cc1fd38,1067-09-25 06:44:34+00:00,Subscription Create,29.0
93049,user_4008fb94-53fa-4a39-9b2d-f49edd5a722e,ch_54e7106c-1603-44c7-adf8-7a747bc60246,1067-10-28 17:27:51+00:00,Subscription Create,35.0
93185,user_e55b2e96-fee8-4497-bc46-7e1b9090a374,ch_ea5fc2f5-4e2a-4a3d-8a7c-4792f75dcacc,1067-11-12 16:46:00+00:00,Credits package,20.0
93191,user_6cf4b256-9f61-4cab-a3d8-4b504e9856ae,ch_6ab64128-d0b8-425a-8dcd-5e5fee311c82,1067-08-29 21:13:50+00:00,Subscription Update,26.0
93222,user_4552b62f-9f59-47f1-b219-d4f22dc6f59e,ch_a754ad29-06b4-4f48-85c0-40880b634acf,1067-10-29 08:07:05+00:00,Subscription Create,35.0
93315,user_d68d66bd-67fd-4f2d-b6f7-47eaaba4d701,ch_2523c6fb-122d-4192-920f-57295e84f560,1067-10-01 16:32:01+00:00,Subscription Create,9.0
93328,user_11cc19a4-378d-47ba-ad59-741d41da395e,ch_3ff65605-b4c5-464e-a96a-089d804d1e64,1067-10-12 05:46:49+00:00,Subscription Create,9.0
93330,user_128613f5-abad-4671-a341-08996172584f,ch_7e2a5a8e-6ff7-47a1-a295-b69224ed3ac5,1067-10-19 00:07:57+00:00,Subscription Create,9.0
93541,user_1ca6c2a8-1e35-470a-bdfa-7bdeb41c1ca4,ch_be233d9d-dc7a-4a7e-9c2a-35fb64bbde4c,1067-11-01 15:34:05+00:00,Subscription Create,35.0
93638,user_31994ef8-5ff3-4178-90bc-2db1bafa6848,ch_15b0d343-d756-4979-a094-49da55928501,1067-11-04 02:00:01+00:00,Upsell,39.0
93641,user_b81f3a7c-74d4-4b94-b0ab-5874f098c46e,ch_1b730201-5f6c-437c-b51d-91d49524559e,1067-11-07 16:43:25+00:00,Upsell,39.0
93732,user_ae118031-b50b-455b-a117-2d04601824a2,ch_e51a66e0-241c-4fc6-ade3-ece8cee34680,1067-09-23 22:24:52+00:00,Subscription Create,35.0
93754,user_ad66bdf5-229e-4cfd-9023-e0466b685493,ch_2282323f-3ef3-4e5d-8de0-5cdbcce00ffe,1067-09-14 10:26:57+00:00,Subscription Create,35.0
93817,user_c8768e1d-e64e-4ed4-8634-c5232d1a76e0,ch_d0b3b224-65ea-4a24-8e28-a9bff3e25f87,1067-10-06 17:43:34+00:00,Subscription Create,39.0
93855,user_fd4b0ac3-e77b-4616-a656-8f4db77738a7,ch_482f1086-0c4e-4471-b98c-da42eaef21eb,1067-10-17 17:10:16+00:00,Subscription Create,89.0
93890,user_e0b5ae3b-94b9-4e95-a0fb-8c9fbb62719c,ch_66b09f77-9ec3-416b-a154-56737f16d94a,1067-11-09 06:18:12+00:00,Subscription Create,9.0
93979,user_181c6e8b-5236-4f17-be16-f246acef7689,ch_71a6540b-839e-47ed-ba1c-bc8e98709444,1067-11-16 13:52:11+00:00,Credits package,40.0
93983,user_20d64e88-45bc-43ae-8727-a4e4fb228c9e,ch_50b1e8e4-e05c-403c-b9ea-a6ef65080f93,1067-11-19 13:25:23+00:00,Credits package,80.0
94052,user_ee92f9b8-d326-41f6-af4d-39ad5594962c,ch_92556884-62cc-4fba-844a-b84a84715abc,1067-11-01 22:32:22+00:00,Subscription Update,60.46
